date,open,high,low,close,volume,amount,outstanding_share,turnover
2025-12-01,5.76,5.82,5.72,5.79,27046359.0,156316312.0,1404392923.0,0.019258398812082307
2025-12-02,5.8,5.81,5.73,5.76,23155943.0,133606445.0,1404392923.0,0.01648822250580367
2025-12-03,5.78,5.81,5.68,5.71,23853540.0,136493730.0,1404392923.0,0.01698494745262968
2025-12-04,5.71,6.15,5.64,6.04,97487411.0,583674311.0,1404392923.0,0.06941605116590295
2025-12-05,6.33,7.25,6.27,7.25,405410718.0,2807089335.0,1404392923.0,0.28867328463460223
2025-12-08,7.7,8.22,7.62,7.72,390229098.0,3066043755.0,1404392923.0,0.2778631902860992
2025-12-09,7.8,8.35,7.7,7.84,295813868.0,2369067835.0,1404392923.0,0.2106346900183005
2025-12-10,7.93,8.37,7.5,7.77,212066253.0,1652180652.0,1404392923.0,0.15100208034870594
2025-12-11,7.79,7.93,7.32,7.39,160198562.0,1203892966.0,1404392923.0,0.1140696163989428
2025-12-12,7.35,7.42,7.01,7.09,150342642.0,1083403622.0,1404392923.0,0.10705169439251012
2025-12-15,6.97,7.05,6.74,6.83,106370159.0,727655897.0,1404392923.0,0.07574102465054931
2025-12-16,6.77,6.85,6.44,6.52,90790799.0,597531787.0,1404392923.0,0.06464771896319219
2025-12-17,6.53,6.91,6.36,6.8,170606101.0,1141856344.0,1404392923.0,0.12148031950742036
2025-12-18,6.79,6.79,6.51,6.58,105340852.0,698457124.0,1404392923.0,0.07500810512130443
2025-12-19,6.61,6.63,6.36,6.42,94642132.0,610108779.0,1404392923.0,0.06739006616312891
2025-12-22,6.4,6.76,6.4,6.65,124427480.0,821452922.0,1404392923.0,0.08859876603066591
2025-12-23,6.67,7.15,6.66,6.8,239755503.0,1651721848.0,1404392923.0,0.17071825062166024
2025-12-24,6.92,7.18,6.75,7.1,209814054.0,1463716638.0,1404392923.0,0.1493983988126377
2025-12-25,7.1,7.18,6.96,6.99,128486853.0,904010119.0,1404392923.0,0.09148924841171391
2025-12-26,6.94,7.24,6.9,7.08,136242326.0,963649924.0,1404392923.0,0.09701154411186107
2025-12-29,7.06,7.15,6.87,7.08,127358963.0,894927347.0,1404392923.0,0.09068613271558049
2025-12-30,7.21,7.33,7.01,7.07,153342674.0,1092421611.0,1404392923.0,0.10918787149143161
2025-12-31,7.14,7.18,6.91,7.0,104741226.0,732681108.0,1404392923.0,0.07458114056588706
2026-01-05,7.0,7.29,6.91,7.18,123392721.0,878028299.0,1404392923.0,0.08786196439698236
2026-01-06,7.14,7.24,7.04,7.22,103545302.0,741518218.0,1404392923.0,0.07372958116223717
2026-01-07,7.18,7.46,7.12,7.34,129652234.0,947987712.0,1404392923.0,0.09231905962830034
2026-01-08,7.29,7.39,7.17,7.23,106419919.0,772163601.0,1404392923.0,0.07577645633009217
2026-01-09,7.21,7.38,7.1,7.35,118989702.0,865058319.0,1404392923.0,0.08472678838755442
2026-01-12,7.35,7.58,7.26,7.41,109698072.0,809785523.0,1404392923.0,0.07811066988693448
2026-01-13,7.4,7.4,6.96,6.99,114996119.0,817140092.0,1404392923.0,0.08188315187059654
2026-01-14,7.02,7.47,6.95,7.25,146693614.0,1058610072.0,1404392923.0,0.10445339875868913
2026-01-15,7.46,8.26,7.45,7.76,256022215.0,2012921688.0,1404392923.0,0.18230098628886354
2026-01-16,7.95,8.35,7.53,7.61,210741251.0,1658663540.0,1404392923.0,0.15005861076957308
2026-01-19,7.45,8.33,7.34,8.05,215514238.0,1717391128.0,1404392923.0,0.15345722302532566
2026-01-20,7.93,8.09,7.32,7.41,197895994.0,1496968053.0,1404392923.0,0.14091212705434575
2026-01-21,7.38,8.8,7.35,8.12,293580652.0,2394734174.0,1404392923.0,0.20904452535467527
2026-01-22,8.23,8.73,8.06,8.69,272534905.0,2265973017.0,1404392923.0,0.19405887094462382
2026-01-23,8.46,8.6,8.2,8.23,222478263.0,1848610289.0,1404392923.0,0.15841596703916172
2026-01-26,8.23,8.46,7.97,7.97,173377924.0,1425730994.0,1404392923.0,0.12345400005978241
2026-01-27,7.95,7.99,7.48,7.87,133860057.0,1035973027.0,1404392923.0,0.09531524604528359
2026-01-28,7.9,8.56,7.84,8.33,212979104.0,1748760594.0,1404392923.0,0.15165207721571522
2026-01-29,8.82,9.79,8.62,8.66,332081709.0,3019081686.0,1404392923.0,0.2364592583467469
2026-01-30,8.53,8.93,8.05,8.74,232357471.0,1972075196.0,1404392923.0,0.16545047129947693
2026-02-02,9.01,9.1,8.63,8.65,168283508.0,1481303149.0,1404392923.0,0.11982651382244255
2026-02-03,8.82,9.75,8.81,9.49,246639621.0,2302583846.0,1404392923.0,0.17562009674125936
2026-02-04,9.42,10.02,8.93,9.76,307018770.0,2915701299.0,1404392923.0,0.2186131565973435
2026-02-05,9.41,9.95,9.3,9.4,164828397.0,1568910475.0,1404392923.0,0.11736629706727737
2026-02-06,9.3,9.6,8.97,9.03,152557136.0,1408605156.0,1404392923.0,0.10862852802911767
2026-02-09,9.25,9.96,9.16,9.75,186321831.0,1772116057.0,1404392923.0,0.13267072764934462
2026-02-10,9.57,10.15,9.37,9.83,185393427.0,1824780980.0,1404392923.0,0.13200965624632388
2026-02-11,10.43,11.79,10.4,11.79,151318987.0,1729129188.0,1404392923.0,0.10774690225350844
2026-02-12,11.5,13.17,11.32,12.76,382939290.0,4811723525.0,1404392923.0,0.2726724720187158
2026-02-13,12.7,13.39,12.47,12.65,261424543.0,3340139625.0,1404392923.0,0.1861477217085065
2026-02-24,13.36,15.18,13.34,15.18,234923660.0,3447520525.0,1404392923.0,0.16727772986648695
2026-02-25,15.79,16.15,15.03,15.75,326629910.0,5089120439.0,1404392923.0,0.23257729703042657
2026-02-26,15.15,15.64,14.5,15.59,264940842.0,4002846187.0,1404392923.0,0.18865150746704526
2026-02-27,14.59,14.84,13.7,14.08,306422798.0,4343473183.0,1404392923.0,0.2181887938778797
2026-03-02,14.0,14.54,13.81,13.87,207250693.0,2924191698.0,1404392923.0,0.14757315392709366
2026-03-03,14.14,14.32,12.67,12.8,194994188.0,2580914863.0,1404392923.0,0.13884589191994953
2026-03-04,12.62,13.31,12.59,13.06,143332819.0,1867226123.0,1404392923.0,0.10206033984692758
2026-03-05,13.39,13.47,12.8,12.95,167734758.0,2196432977.0,1404392923.0,0.11943577559597258
2026-03-06,12.86,12.98,12.43,12.53,140043698.0,1770926856.0,1404392923.0,0.09971831650991593
2026-03-09,12.22,12.59,11.89,12.5,142386586.0,1744509088.0,1404392923.0,0.10138657327882306
2026-03-10,12.69,13.3,12.64,12.98,270950516.0,3523819742.0,1404392923.0,0.19293070447920507
2026-03-11,13.19,13.39,12.54,12.59,181965751.0,2344535104.0,1404392923.0,0.12956897462235362
2026-03-12,12.41,12.97,12.07,12.21,154501199.0,1922134766.0,1404392923.0,0.11001280088336075
2026-03-13,12.12,12.34,11.74,12.05,155426263.0,1866692460.0,1404392923.0,0.11067149403457938
2026-03-16,12.22,12.24,11.55,12.13,124008417.0,1469311048.0,1404392923.0,0.08830037161900452
2026-03-17,12.05,12.14,11.32,11.36,114264621.0,1326151417.0,1404392923.0,0.08136228766797908
2026-03-18,11.57,11.84,11.39,11.79,84810953.0,984838869.0,1404392923.0,0.06038976102131782
2026-03-19,11.52,11.68,11.22,11.29,75346649.0,860005047.0,1404392923.0,0.05365068975073438
2026-03-20,11.49,11.55,10.88,10.95,77381764.0,863621436.0,1404392923.0,0.05509979631248826
2026-03-23,10.61,10.78,10.16,10.25,90523865.0,947579207.0,1404392923.0,0.06445764822470555
2026-03-24,10.54,10.81,10.25,10.8,78774914.0,829725564.0,1404392923.0,0.0560917907730015
2026-03-25,11.44,11.88,10.99,11.12,137670158.0,1562430543.0,1404392923.0,0.09802823394033865
2026-03-26,11.07,11.32,10.85,10.94,71060545.0,785004269.0,1404392923.0,0.05059876323515196
2026-03-27,10.74,11.18,10.6,11.0,62948003.0,687101392.0,1404392923.0,0.04482221604017582
2026-03-30,10.8,11.94,10.8,11.68,176097808.0,2032032925.0,1404392923.0,0.12539069737251873
2026-03-31,11.54,11.67,11.22,11.28,100572719.0,1146495622.0,1404392923.0,0.07161294916323073
2026-04-01,12.37,12.79,11.68,11.82,210322657.0,2575543829.0,1404392923.0,0.149760550310036
2026-04-02,11.59,11.72,11.23,11.33,113823377.0,1302285512.0,1404392923.0,0.08104809924337678
2026-04-03,11.4,11.63,11.0,11.06,100113924.0,1128355957.0,1404392923.0,0.07128626352384432
2026-04-07,11.28,11.9,11.27,11.45,131891272.0,1528610076.0,1404392923.0,0.09391336985539624
2026-04-08,12.16,12.3,11.76,12.29,156897652.0,1897842706.0,1404392923.0,0.11171919868753141
2026-04-09,12.08,12.77,11.98,12.51,171921478.0,2143942040.0,1404392923.0,0.12241693559146481
2026-04-10,12.84,13.73,12.77,12.77,249554150.0,3290710655.0,1404392923.0,0.17769539130609818
2026-04-13,12.66,15.14,12.66,14.82,321820244.0,4577455387.0,1404392923.0,0.22915256743998844
2026-04-14,14.09,15.27,14.09,14.85,295447941.0,4347184070.0,1404392923.0,0.21037413117183587
2026-04-15,14.62,15.27,14.19,14.25,203720380.0,2978683364.0,1404392923.0,0.14505938947970617
2026-04-16,14.39,14.57,13.84,14.37,180401134.0,2569977887.0,1404392923.0,0.12845488683796222
2026-04-17,13.99,14.54,13.89,13.99,180677402.0,2556971281.0,1404392923.0,0.1286516038645689
2026-04-20,13.92,14.28,13.67,13.86,135645515.0,1891902236.0,1404392923.0,0.09658658398124098
2026-04-21,13.87,14.14,13.65,14.02,157971553.0,2206155320.0,1404392923.0,0.11248387143859169
2026-04-22,13.83,14.24,13.52,13.98,142109670.0,1974056768.0,1404392923.0,0.10118939484288472
2026-04-23,14.9,15.47,14.53,14.98,293186598.0,4412885151.0,1404392923.0,0.20876393863742077
2026-04-24,14.58,15.29,14.19,14.73,194419951.0,2849910671.0,1404392923.0,0.1384370056384854
2026-04-27,14.71,15.97,14.7,15.42,212706546.0,3283820143.0,1404392923.0,0.15145800189994263
2026-04-28,14.99,16.79,14.53,15.91,280504203.0,4378960721.0,1404392923.0,0.19973342104344968
2026-04-29,15.59,17.36,15.29,17.03,268525173.0,4462465575.0,1404392923.0,0.19120373550899758
2026-04-30,16.79,17.09,15.71,16.07,222173934.0,3614373943.0,1404392923.0,0.15819926913716012
2026-05-06,16.51,19.27,16.51,18.96,259508196.0,4716713848.0,1404392923.0,0.18478318407191233
2026-05-07,18.87,19.63,18.49,19.19,191587189.0,3664447970.0,1404392923.0,0.1364199333835578
2026-05-08,18.83,19.29,18.3,18.59,163214732.0,3055218021.0,1404392923.0,0.11621728458396682
2026-05-11,18.89,19.26,17.59,18.4,173251861.0,3166135062.0,1404392923.0,0.12336423671938426
2026-05-12,18.18,18.19,17.04,17.74,192845236.0,3365451673.0,1404392923.0,0.13731572755867555
2026-05-13,17.39,20.57,17.26,20.31,280964192.0,5397148339.0,1404392923.0,0.20006095687225275
2026-05-14,19.99,20.19,19.09,19.09,185695899.0,3620608791.0,1404392923.0,0.13222503186880558
2026-05-15,19.49,20.35,18.42,18.7,218702528.0,4230592459.0,1404392923.0,0.15572744950381667
2026-05-18,18.38,19.43,17.89,18.69,152050104.0,2848912843.0,1404392923.0,0.1082674951645281
2026-05-19,18.51,18.83,17.66,18.69,127330101.0,2324344778.0,1404392923.0,0.09066558148698389
2026-05-20,18.36,19.44,17.9,18.77,138561480.0,2606293908.0,1404392923.0,0.09866290105194442
2026-05-21,19.01,19.73,17.75,17.8,187354209.0,3530935541.0,1404392923.0,0.13340583388855484
2026-05-22,17.92,20.63,17.89,20.48,285461566.0,5613060716.0,1404392923.0,0.2032633184950904
2026-05-25,21.0,21.82,20.44,21.55,215763207.0,4564348991.0,1404392923.0,0.15363450175973295
2026-05-26,20.8,23.06,20.54,22.79,244657661.0,5369027628.0,1404392923.0,0.17420883927367953
2026-05-27,22.09,22.78,21.31,21.57,161019611.0,3538366771.0,1404392923.0,0.11465424551986296
2026-05-28,21.19,24.99,21.19,24.77,212807988.0,5005847352.0,1404392923.0,0.15153023382189174
2026-05-29,24.75,24.86,23.01,23.34,177133508.0,4235908557.0,1404392923.0,0.1261281690466052
2026-06-01,22.85,22.99,20.79,21.35,190608618.0,4122515302.0,1404392923.0,0.13572314049605902
2026-06-02,21.27,23.65,20.94,23.17,186597655.0,4189805004.0,1404392923.0,0.1328671285251129
2026-06-03,22.92,23.1,21.59,22.0,209054754.0,4690173836.0,1404392923.0,0.1488577381559477
2026-06-04,21.61,23.29,21.49,22.68,160918352.0,3626885682.0,1404392923.0,0.11458214390332698
2026-06-05,22.99,23.69,21.45,21.74,184422331.0,4167756116.0,1404392923.0,0.13131818594332237
2026-06-08,19.99,22.14,19.99,21.97,150572690.0,3236023069.0,1404392923.0,0.10721550040166358
2026-06-09,23.49,25.39,22.87,25.35,237342205.0,5744456395.0,1404392923.0,0.16899985831102055
2026-06-10,24.8,25.88,24.54,25.2,183645972.0,4627286016.0,1404392923.0,0.13076537840115562
2026-06-11,25.07,27.21,24.29,26.44,195080068.0,5118857361.0,1404392923.0,0.13890704289742423
2026-06-12,26.94,30.3,26.91,28.43,237392389.0,6780576624.0,1404392923.0,0.16903559190037304
2026-06-15,29.44,34.12,29.44,34.12,190443179.0,6147257522.0,1404392923.0,0.1356053394182477
2026-06-16,35.7,39.57,35.7,38.66,212570112.0,8094026416.0,1404392923.0,0.1513608538740835
2026-06-17,37.18,43.58,37.16,40.21,240683948.0,9783266981.0,1404392923.0,0.17137935121878992
2026-06-18,39.49,41.76,38.73,40.87,182093683.0,7337557339.0,1404392923.0,0.12966006878688893
2026-06-22,41.18,42.47,39.86,41.58,184444503.0,7569241389.0,1404392923.0,0.13133397354780035
2026-06-23,40.98,41.48,37.82,38.23,173766203.0,6756641387.0,1404392923.0,0.12373047467998384
2026-06-24,38.24,45.88,38.24,44.96,212987960.0,9193061597.0,1404392923.0,0.151658383143248
2026-06-25,42.93,49.18,42.58,47.86,173723154.0,8212473543.0,1404392923.0,0.12369982157763978
2026-06-26,48.83,54.08,48.82,52.25,177877487.0,9227403442.0,1404392923.0,0.12665792036321732
2026-06-29,52.25,52.25,45.68,47.8,224584733.0,10823434410.0,1404392923.0,0.15991588203125687
2026-06-30,47.34,48.97,45.28,46.65,198495623.0,9250187248.0,1404392923.0,0.14133909374591744
2026-07-01,47.98,48.9,45.66,46.73,168990060.0,7986267811.0,1404392923.0,0.12032961518989368
2026-07-02,43.5,47.7,42.9,45.19,143644018.0,6511072596.0,1404392923.0,0.10228192954230658
2026-07-03,45.0,50.41,43.87,46.99,215553969.0,10298830783.0,1404392923.0,0.15348551354099924
2026-07-06,47.64,48.53,40.32,40.66,236734280.0,10132277998.0,1404392923.0,0.1685669844407212
2026-07-07,41.47,42.31,39.51,40.3,157070656.0,6405635789.0,1404392923.0,0.11184238643446938
2026-07-08,40.9,41.75,37.02,37.16,185200365.0,7206187490.0,1404392923.0,0.13187218617164734
2026-07-09,37.91,39.77,36.33,38.85,184515786.0,7051626053.0,1404392923.0,0.13138473071043807
2026-07-10,40.12,43.0,37.5,37.77,197919165.0,7966116159.0,1404392923.0,0.14092862599821004
2026-07-13,36.41,37.45,33.22,33.96,184084925.0,6472147224.0,1404392923.0,0.131077935515914
2026-07-14,33.67,40.0,33.61,39.08,199300093.0,7432506012.0,1404392923.0,0.141911917766051
2026-07-15,40.09,41.28,36.71,37.0,147331001.0,5623610482.0,1404392923.0,0.1049072510884477
2026-07-16,35.39,37.12,33.82,34.8,141041815.0,4973081597.0,1404392923.0,0.10042902715481712
2026-07-17,34.2,34.99,31.0,31.59,144988461.0,4750639125.0,1404392923.0,0.10323924211344093
2026-07-20,33.0,33.47,25.44,26.7,201207545.0,5748692275.0,1404392923.0,0.1432701217051063
2026-07-21,27.55,30.36,24.05,29.8,220724283.0,6131921718.0,1404392923.0,0.1571670430583621
2026-07-22,29.02,30.28,27.16,27.29,183508704.0,5293691957.0,1404392923.0,0.1306676365243974
2026-07-23,27.78,29.2,26.51,26.71,133934116.0,3688211492.0,1404392923.0,0.09536797986271253
2026-07-24,26.23,26.79,25.35,25.7,107785611.0,2797878159.0,1404392923.0,0.07674889928222745
2026-07-27,26.13,30.84,25.99,30.84,225553985.0,6471469116.0,1404392923.0,0.16060603931140716
2026-07-28,30.9,31.09,28.44,28.87,190706007.0,5665424204.0,1404392923.0,0.13579248647353087
2026-07-29,28.89,31.25,27.73,30.2,312103628.0,9238547403.0,1404392923.0,0.22223383704704128
2026-07-30,29.88,35.47,29.68,32.93,364986085.0,11517902787.0,1404392923.0,0.2598888665860929
2026-07-31,35.88,36.8,31.89,31.99,321685115.0,11116036876.0,1404392923.0,0.22905634864125557
2026-08-03,30.88,31.3,27.3,27.88,236664626.0,6792763526.0,1404392923.0,0.1685173872098756
2026-08-04,27.76,30.84,27.3,29.98,240413335.0,7008243357.0,1404392923.0,0.17118666084306378
2026-08-05,28.8,35.0,28.78,34.19,293091486.0,9455762035.0,1404392923.0,0.2086962140010727
2026-08-06,32.89,36.39,32.89,35.2,246504166.0,8583294463.0,1404392923.0,0.1755236458137578
2026-08-07,35.83,40.69,34.6,38.32,300533028.0,11209296793.0,1404392923.0,0.2139949746813129
2026-08-10,38.34,38.74,36.2,38.12,250364656.0,9338827807.0,1404392923.0,0.17827251326871005
2026-08-11,37.79,40.54,36.81,39.39,233416671.0,9068571348.0,1404392923.0,0.1662046761823507
2026-08-12,38.37,39.72,37.88,38.75,170311541.0,6594815454.0,1404392923.0,0.12127057763591421
2026-08-13,39.51,40.3,36.31,36.44,207271712.0,7885977512.0,1404392923.0,0.1475881205362639
2026-08-14,36.53,37.68,36.03,37.19,146151815.0,5401409259.0,1404392923.0,0.10406761000176301
2026-08-17,37.31,38.62,36.92,38.45,176850166.0,6707914765.0,1404392923.0,0.12592641496812784
2026-08-18,37.96,38.93,36.75,37.33,150719504.0,5672774345.0,1404392923.0,0.10732003952144667
2026-08-19,35.0,36.6,33.5,33.79,150668352.0,5258210070.0,1404392923.0,0.10728361666630244
2026-08-20,34.35,34.7,31.89,32.49,159575991.0,5264153416.0,1404392923.0,0.11362631382328604
2026-08-21,32.49,32.85,31.13,32.43,125944987.0,4052831746.0,1404392923.0,0.08967930907182448
